id,SQ3,HQ2,SQ4,SQ5,SQ8,DQ1,DQ3,DQ3_1,DQ4,'brand_loyalty','cooking_convenience','health_orientation','hmr_preference','premium_orientation','price_sensitivity','variety_seeking'
4F087028,여자,50대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.21965560688786223,0.10359614072702467,0.09557404092520445,0.11635610766045548,0.15355073440237166,0.16338734567901236,0.18925763028122086
4I220020,여자,60대 이상,사무 종사자,고졸(대학 재학 포함),경상북도,1세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.041999160016799666,0.04190624695448787,0.06668772594854516,0.020703933747412008,0.07074518258994744,0.09066358024691358,0.13328002132480343
4O148064,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),강원도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.06089878202435951,0.1915992593314492,0.09132708574637605,0.13333333333333333,0.05679827516507209,0.15817901234567902,0.20391843262694923
4A004044,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1889962200755985,0.11314686677711724,0.10066336737917238,0.13954451345755692,0.15159681983560166,0.11979166666666667,0.16526722644275624
4N178029,여자,50대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),충청남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.10919781604367913,0.16528603449956145,0.0548594292934611,0.1305728088336784,0.0592912006468131,0.0925925925925926,0.1936558709849394
1I000649,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),경상북도,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.12179756404871903,0.12484163336906735,0.07595380997507985,0.1285024154589372,0.09230561918878857,0.1736111111111111,0.18965747034519528
4I220023,여자,60대 이상,주부,고졸(대학 재학 포함),경상북도,1세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.0377992440151197,0.02046584153591268,0.06879365413639395,0.020703933747412008,0.04514216412882361,0.11410108024691358,0.19592163134746102
4F087020,남자,50대,기능원 및 관련 기능 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.2120957580848383,0.09872332131371211,0.07862131901302166,0.11359558316080055,0.15112518528500202,0.1511381172839506,0.18525922964147676
1H001536,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.2009659806803864,0.1774680830328428,0.10382225966094556,0.1285024154589372,0.1339442123703005,0.15711805555555558,0.17992802878848463
1N000422,남자,60대 이상,판매 종사자,고졸(대학 재학 포함),충청남도,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.09722805543889122,0.17990449273949907,0.09259064265908533,0.11677018633540372,0.058347931545613796,0.13638117283950618,0.16793282686925232
4N178041,남자,60대 이상,사무 종사자,고졸(대학 재학 포함),충청남도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.13229735405291895,0.16138777896891143,0.07146116317433576,0.12781228433402345,0.09836949198221263,0.08873456790123457,0.13367986138877783
4O147007,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),강원도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.0503989920201596,0.1594386512035864,0.09213435821838475,0.13333333333333333,0.06528769707586579,0.19097222222222224,0.21498067439690793
4I220026,여자,60대 이상,주부,고졸(대학 재학 포함),경상북도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0503989920201596,0.04872819413312543,0.0755677231406409,0.023464458247066944,0.04062794771594124,0.11670524691358025,0.14660802345728377
4D046042,남자,20대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.17849643007139857,0.10583763765714843,0.06107191744761504,0.1305728088336784,0.11002560301846113,0.1521990740740741,0.2492336398773824
4N178057,여자,50대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),충청남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.10919781604367913,0.1915992593314492,0.059527570109859256,0.1305728088336784,0.08186228271122489,0.09452160493827161,0.16300146608023458
4F087036,남자,50대,기능원 및 관련 기능 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.21671566568668627,0.09872332131371211,0.0927661366747394,0.11359558316080055,0.14519606522032072,0.1657021604938272,0.17059842729574837
1B000260,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.27194456110877785,0.17941721079816783,0.06321294443859464,0.14782608695652172,0.12969950141490363,0.1574074074074074,0.23190723710515795
1K000551,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.20222595548089037,0.14920573043563007,0.07128566915868169,0.12574189095928226,0.09991914836275435,0.11969521604938271,0.22124483539917367
4O147014,여자,50대,주부,고졸(대학 재학 포함),강원도,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.11759764804703907,0.1457947568463113,0.08704503176441683,0.1305728088336784,0.07606791537528636,0.17457561728395063,0.2145808343329335
1N000487,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),충청남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.08819823603527929,0.21839976610466819,0.08206100171984136,0.15058661145617666,0.05120603692224767,0.11120756172839506,0.19632147141143547
4I220029,여자,60대 이상,주부,고졸(대학 재학 포함),경상북도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.04619907601847963,0.03995711918916285,0.07451475904671652,0.020703933747412008,0.061986255221668236,0.09645061728395062,0.12528322004531522
4D046038,남자,50대,기능원 및 관련 기능 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.19739605207895844,0.10388850989182341,0.06142290547892317,0.1305728088336784,0.11474194852445763,0.15152391975308643,0.23457283753165403
3C068010,여자,50대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.06614867702645948,0.1092486112464672,0.1385700747604507,0.1285024154589372,0.05396846786147419,0.09548611111111112,0.14260962281753967
1K000675,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.21965560688786223,0.1774680830328428,0.06647713312976028,0.136783988957902,0.09473116830615819,0.10542052469135803,0.25856324137011866
1B000264,여자,50대,주부,대학교 졸업(전문대졸/대학원생 포함),부산광역시,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.24212515749685007,0.17356982750219277,0.05759713593766452,0.1450655624568668,0.10012127745586848,0.1316550925925926,0.2642942822870852
3I222054,여자,60대 이상,주부,중졸 이하,경상북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.041999160016799666,0.03800799142383784,0.07125057035555088,0.020703933747412008,0.04851098234739253,0.10474537037037036,0.15727042516326803
1K000698,남자,60대 이상,판매 종사자,중졸 이하,전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,600-700만원 미만,0.20222595548089037,0.13994737355033623,0.053806465199536704,0.12505175983436853,0.07397924807977362,0.09307484567901235,0.26256164200986276
1K000692,남자,50대,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.21692566148677025,0.12679076113439236,0.053279983152574505,0.1285024154589372,0.09655033014418543,0.10127314814814815,0.273224043715847
1H001560,여자,50대,주부,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,700-800만원 미만,0.1755564888702226,0.15407854984894262,0.10989435260257627,0.12022084195997239,0.15382023985985716,0.14448302469135804,0.18259362921498068
1K000721,여자,60대 이상,주부,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.20642587148257036,0.1297144527823799,0.06556456424835913,0.12574189095928226,0.08442258455733728,0.08969907407407408,0.28921764627482344
3K193001,여자,50대,판매 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.2574548509029819,0.14920573043563007,0.05363097118388264,0.12574189095928226,0.10638727934240669,0.12567515432098766,0.26389444222311076
1K000731,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,200-300만원 미만,0.1616967660646787,0.14433291102231752,0.056438875434347696,0.13402346445824706,0.07519202263845842,0.11120756172839506,0.27055844328935097
3K193008,여자,50대,판매 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.19088618227635448,0.13458727219569244,0.056965357481309896,0.12298136645962732,0.0733728608004312,0.1097608024691358,0.27588964414234307
3K193006,여자,60대 이상,농림어업 숙련 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.22259554808903823,0.11850696813176104,0.0662665403109754,0.12505175983436853,0.08172752998248214,0.1169945987654321,0.30521124883379985
1E000606,여자,50대,사무 종사자,고졸(대학 재학 포함),대전광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.11318773624527509,0.197739011792223,0.045207258432487456,0.1305728088336784,0.03496833310874545,0.1875,0.22697587631614025
3C068016,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),인천광역시,1세대가족,기혼,맞벌이 함,700-800만원 미만,0.05942881142377153,0.11022317512912971,0.1293741883401776,0.13954451345755692,0.052755693302789376,0.0935570987654321,0.1283486605357857
4B036006,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.19676606467870644,0.14140921937433,0.09901372363202415,0.13954451345755692,0.1207384449535103,0.18807870370370372,0.2602958816473411
4K193025,여자,50대,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.20600587988240235,0.14433291102231752,0.06538907023270507,0.12574189095928226,0.08853254278399138,0.1242283950617284,0.2536318805811009
4C065044,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.16589668206635869,0.16314199395770396,0.10936787055561406,0.13402346445824706,0.1433769033822935,0.1232638888888889,0.1052912168465947
4I206003,남자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경상북도,1세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.15812683746325074,0.2106032550433681,0.05549120774981573,0.14230503795721186,0.05983021156178412,0.17004243827160495,0.194588831134213
1N000464,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),충청남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.10142797144057118,0.2515349381151935,0.08595696886736162,0.14782608695652172,0.049386875084220454,0.11921296296296297,0.14660802345728377
1K000770,여자,60대 이상,농림어업 숙련 종사자,중졸 이하,전라북도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.19277614447711044,0.1560276776142676,0.07346179495279212,0.1285024154589372,0.08988007007141895,0.10734953703703703,0.27189124350259897
4B036003,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2005459890802184,0.24178929928856838,0.08076234600400127,0.1450655624568668,0.0746530117234874,0.16743827160493827,0.21191523390643743
1K000775,남자,60대 이상,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.14510709785804282,0.13751096384367997,0.06170369590396968,0.136783988957902,0.06292952432286754,0.11834490740740741,0.2612288417966147
1K000787,여자,60대 이상,농림어업 숙련 종사자,중졸 이하,전라북도,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.16862662746745066,0.1511548582009551,0.06065073181004528,0.13126293995859212,0.06791537528634954,0.10734953703703703,0.27189124350259897
3I222012,남자,40대,기능원 및 관련 기능 종사자,대학교 졸업(전문대졸/대학원생 포함),경상북도,1세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.04724905501889962,0.12386706948640484,0.10561229862061704,0.13954451345755692,0.06791537528634954,0.22000385802469136,0.18126082900173265
1K000799,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.19277614447711044,0.1297144527823799,0.06275665999789408,0.12574189095928226,0.07519202263845842,0.1219135802469136,0.27762228441956555
4L201003,여자,60대 이상,주부,중졸 이하,전라남도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.14405711885762285,0.13137121138290617,0.08557088203292268,0.11980676328502415,0.08260342271931007,0.1804591049382716,0.194588831134213
3K194001,여자,60대 이상,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1871062578748425,0.143358347139655,0.060299743778737154,0.12022084195997239,0.07640479719714324,0.11709104938271606,0.24656803945088632
3K194002,여자,50대,주부,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1768164636707266,0.12386706948640484,0.07514653750307114,0.12022084195997239,0.10140142837892467,0.12403549382716049,0.2652272424363588
4D046040,남자,40대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),대구광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.18269634607307855,0.10973589318779846,0.05826401319714998,0.1388543823326432,0.09836949198221263,0.16261574074074076,0.2492336398773824
4B036009,여자,60대 이상,주부,중졸 이하,부산광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.23225535489290214,0.20992106032550437,0.07012740865536486,0.13126293995859212,0.09089071553698963,0.1388888888888889,0.2532320405171265
1H001567,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.17513649727005462,0.17454439138485528,0.10111965181987295,0.12022084195997239,0.14688047432960516,0.1335841049382716,0.13328002132480343
3K194004,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1749265014699706,0.16284962479290518,0.06205468393527781,0.12298136645962732,0.08327718636302385,0.11728395061728394,0.20525123284019728
1K000777,여자,60대 이상,주부,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1616967660646787,0.14530747490498003,0.06644203432662947,0.12574189095928226,0.06825225710820644,0.1084104938271605,0.26656004264960687
4L201019,여자,60대 이상,주부,중졸 이하,전라남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100만원 미만,0.14258714825703486,0.12581619725172985,0.059246779684812755,0.13954451345755692,0.08819566096213448,0.15866126543209877,0.21191523390643743
1N000432,여자,50대,판매 종사자,고졸(대학 재학 포함),충청남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1755564888702226,0.16041321508624892,0.07205784282755959,0.13609385783298825,0.0852984772941652,0.10609567901234568,0.2056510729041717
4D046044,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1868962620747585,0.11412143065977975,0.05896598925976625,0.1450655624568668,0.10530925751246463,0.15798611111111113,0.2492336398773824
1H001602,남자,50대,판매 종사자,고졸(대학 재학 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,500-600만원 미만,0.18731625367492652,0.18234090244615536,0.10849040047734373,0.12574189095928226,0.14277051610295108,0.14207175925925927,0.12395041983206719
4K194038,여자,60대 이상,농림어업 숙련 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,200-300만원 미만,0.14132717345653087,0.16187506091024267,0.04590923449510372,0.1285024154589372,0.0608408570273548,0.11902006172839508,0.21591363454618154
1E000608,여자,50대,사무 종사자,고졸(대학 재학 포함),대전광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.05354892902141957,0.21839976610466819,0.06949563019901021,0.1533471359558316,0.0272874275704083,0.19415509259259262,0.22524323603891777
4L201042,여자,50대,농림어업 숙련 종사자,고졸(대학 재학 포함),전라남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1497270054598908,0.1511548582009551,0.0824119897511495,0.15058661145617666,0.07970623905134079,0.17650462962962965,0.2412368385978942
1E000623,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.06089878202435951,0.229607250755287,0.039661647537818964,0.14437543133195307,0.022234200242554913,0.2040895061728395,0.18392642942822873
4C065036,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),인천광역시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.19382612347753045,0.1496930123769613,0.1068407567301955,0.11677018633540372,0.1493060234469748,0.1396604938271605,0.09462881514061043
3H123001,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.09869802603947922,0.1243543514277361,0.05510512091537679,0.11953071083505866,0.08017787360194044,0.10310570987654322,0.19725443156070907
1E000625,여자,60대 이상,주부,고졸(대학 재학 포함),대전광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0377992440151197,0.20621771757138682,0.0389596714752027,0.1388543823326432,0.013475272874275704,0.18344907407407407,0.20125283220045317
4B036012,여자,50대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1868962620747585,0.12386706948640484,0.08785230423642554,0.13954451345755692,0.10908233391726183,0.14641203703703706,0.3158736505397841
4L201039,여자,60대 이상,주부,중졸 이하,전라남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100만원 미만,0.12914741705165897,0.1316635805477049,0.0790074058474606,0.12298136645962732,0.07579840991780083,0.19608410493827164,0.23630547780887648
1B000265,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.24422511549769005,0.1560276776142676,0.07469025306237058,0.14230503795721186,0.12033418676728203,0.1259645061728395,0.26656004264960687
3I222060,여자,60대 이상,서비스 종사자,중졸 이하,경상북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.0503989920201596,0.05749926907708801,0.07381278298410025,0.023464458247066944,0.06333378250909581,0.11795910493827161,0.15593762495002
4D046004,여자,60대 이상,주부,고졸(대학 재학 포함),대구광역시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.18269634607307855,0.11801968619042978,0.0649327857920045,0.15058661145617666,0.10712841935049185,0.17158564814814817,0.23457283753165403
3L199015,여자,60대 이상,주부,고졸(대학 재학 포함),전라남도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.016799664006719867,0.12922717084104865,0.07486574707802465,0.12739820565907523,0.024255491173696266,0.19386574074074076,0.2692256430761029
3O144002,여자,60대 이상,주부,고졸(대학 재학 포함),강원도,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.06929861402771945,0.1092486112464672,0.13828928433540416,0.13126293995859212,0.05093653146476216,0.09162808641975309,0.12395041983206719
4L201034,여자,60대 이상,농림어업 숙련 종사자,고졸(대학 재학 포함),전라남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.14552708945821083,0.1979339245687555,0.06802148046751606,0.14230503795721186,0.07653954992588599,0.16174768518518517,0.1599360255897641
3I222066,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.06782864342713145,0.045804502485137906,0.07125057035555088,0.026224982746721876,0.05228405875218973,0.11959876543209877,0.15727042516326803
4D046046,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.18269634607307855,0.11801968619042978,0.06738970201116141,0.15058661145617666,0.1204689394960248,0.16358024691358025,0.22790883646541385
4L201022,여자,60대 이상,주부,중졸 이하,전라남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.12200755984880303,0.15865900009745643,0.07398827699975431,0.1336093857832988,0.06340115887346719,0.18094135802469136,0.23057443689190993
1B000271,여자,60대 이상,주부,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.20915581688366233,0.2372088490400546,0.07999017233512337,0.136783988957902,0.07451825899474464,0.11381172839506173,0.20791683326669333
3H123002,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.10352792944141116,0.14803625377643506,0.053701168790144256,0.11953071083505866,0.08038000269505458,0.08130787037037038,0.1909902705584433
4L201031,여자,60대 이상,주부,중졸 이하,전라남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.1360772784544309,0.15865900009745643,0.07644519321891124,0.13636991028295375,0.08004312087319768,0.1945408950617284,0.18925763028122086
3L197007,여자,50대,서비스 종사자,고졸(대학 재학 포함),전라남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.15749685006299874,0.13185849332423744,0.07065389070232705,0.13844030365769497,0.08260342271931007,0.11670524691358025,0.26656004264960687
4D046048,여자,50대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.16148677026459474,0.1136341487184485,0.06738970201116141,0.14437543133195307,0.11197951758523109,0.1726466049382716,0.22524323603891777
1H000691,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.09869802603947922,0.12854497612318488,0.052648204696219864,0.11953071083505866,0.07411400080851636,0.0951003086419753,0.2145808343329335
1E000638,여자,20대,사무 종사자,고졸(대학 재학 포함),대전광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.041999160016799666,0.1828281843874866,0.04141658769435962,0.12505175983436853,0.013475272874275704,0.2758487654320988,0.2256430761028922
1B000275,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.2568248635027299,0.2193743299873307,0.06138780667579236,0.14230503795721186,0.09270987737501683,0.1605902777777778,0.22790883646541385
3L197028,여자,60대 이상,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라남도,2세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,500-600만원 미만,0.2001259974800504,0.1503752070948251,0.056965357481309896,0.12739820565907523,0.06757849346449266,0.11670524691358025,0.2802878848460616
4L201025,여자,60대 이상,농림어업 숙련 종사자,중졸 이하,전라남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.16148677026459474,0.19111197739011793,0.08602716647362325,0.14230503795721186,0.09695458833041369,0.1732253086419753,0.20391843262694923
4Q110021,여자,60대 이상,서비스 종사자,중졸 이하,세종특별자치시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.2135657286854263,0.16021830230971643,0.07346179495279212,0.1450655624568668,0.10153618110766742,0.24614197530864199,0.26789284286285486
1D000128,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.16001679966400673,0.1136341487184485,0.07511143869994033,0.14437543133195307,0.11622422854062794,0.17139274691358025,0.20125283220045317
1H000749,여자,50대,주부,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.16862662746745066,0.13020173472371113,0.07802463935979784,0.11124913733609385,0.09897587926155504,0.10223765432098766,0.2065840330534453
1H000696,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.19655606887862243,0.1457947568463113,0.0787266154224141,0.12781228433402345,0.10187306292952432,0.12143132716049383,0.2145808343329335
1H000970,여자,50대,서비스 종사자,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.11528769424611508,0.16626059838222396,0.06924993857709452,0.12505175983436853,0.05518124242015901,0.18721064814814814,0.23057443689190993
1I000685,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.14111717765644688,0.12191794172107982,0.06584535467340563,0.13126293995859212,0.09109284463010375,0.17312885802469136,0.2256430761028922
3E096001,남자,60대 이상,사무 종사자,고졸(대학 재학 포함),대전광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.05984880302393952,0.18994250073092295,0.06563476185462076,0.12229123533471359,0.03085837488209136,0.2166280864197531,0.25056644009063045
4Q110024,여자,60대 이상,주부,중졸 이하,세종특별자치시,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.19886602267954642,0.15534548289640387,0.0792530974693763,0.14782608695652172,0.10456811750437946,0.26369598765432095,0.2492336398773824
1D000124,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.1860562788744225,0.11801968619042978,0.07195254641816715,0.15058661145617666,0.11986255221668239,0.16618441358024694,0.21324803411968546
4D060048,여자,60대 이상,주부,고졸(대학 재학 포함),대구광역시,1세대가족,기혼,맞벌이 하지 않음,100-200만원 미만,0.1652666946661067,0.15261670402494884,0.05019128847706293,0.12505175983436853,0.051677671472847325,0.3070023148148148,0.25856324137011866
1H000700,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.16022679546409072,0.13507455413702368,0.05124425257098733,0.12505175983436853,0.08307505726990971,0.12625385802469136,0.23190723710515795
1H000974,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),경기도,1세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,400-500만원 미만,0.06719865602687947,0.12337978754507359,0.06503808220139694,0.11953071083505866,0.044468400485109826,0.19425154320987656,0.24390243902439027
3L197070,여자,60대 이상,주부,고졸(대학 재학 포함),전라남도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.123897522049559,0.11753240424909853,0.06528377382331263,0.12463768115942028,0.06535507344023717,0.12085262345679013,0.2385712381713981
3E096002,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.029399412011759767,0.20816684533671184,0.037555719349970165,0.14161490683229813,0.009432691011992993,0.16493055555555555,0.2056510729041717
1H000703,여자,60대 이상,주부,대학교 졸업(전문대졸/대학원생 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.15539689206215876,0.14287106519832377,0.07451475904671652,0.11953071083505866,0.09048645735076136,0.11120756172839506,0.194588831134213
